Name	Type	Region	PKG direct link	File Size
Mahjongg Artifacts: Chapter 2 (Minis)	Minis	US	http://zeusXXXXUP4076/NPUZ00006_00/UUUnTmKrCabQSyihdnF4Easp6cf0vhYcH3EpBYyHLkK0ThRMJLwFE6kyWRXviQIXyfhyt9cC04cmcOKecPg07SEy9LrRq7Onh7eDT.pkg	21
Marvin's Maze (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00141_00/jdNYxuXTIluPcjyLnMXWMEdLkLrZnfTJYwyFNpwWNtfFiWbCdBRjylvVDgulerxzbLHLTMUyjZntMDqwTasenlbnKjHAgJhzDplmv.pkg	3
Me Monstar: Hear Me Roar! (Minis)	Minis	US	http://zeusXXXXUP4167/NPUZ00231_00/rfCdmAiGqCdthMYLOYZkhxQadkmxrIeurIKnnIJhgWMatEPYzLbRWkHRflmXOYeEGroDXCaskDHUhbhSTZpnhYHThURSNBZAhOIVi.pkg	38
Mecho Wars (Minis)	Minis	US	http://zeusXXXXUP4073/NPUZ00232_00/mnYGJSiOvngNMPTXQnTfnHbrcExtEizDVlCVQnZFRDxUSdkneBnIuyCYXsWnLShvLwzJEXCvkVyicuHoksaxcdzgtLpqnglnwpURo.pkg	22
Mighty Flip Champs! DX (Minis)	Minis	US	http://zeusXXXXUP2053/NPUZ00238_00/bBtqibalCQDQccSOCuXQONAZAHSxhoraknhiTcoTqAzUwDIawRMgMJddZNEDJwpTNUaTRYMjiYeSoMJDpIpuVijfyPsRXYyQfPrcL.pkg	26
Mini Squadron (Minis)	Minis	US	http://zeusXXXXUP4151/NPUZ00122_00/VTjZNLHnClLRXDNzBfdhiyYvCJmjCkKypIzfdnPOoeJRWmjhcZGptaIfqAasPgbXcyjeKJKbhAtuxjlKHvkBunceAsuBtnPtMQtOp.pkg	27
Monochrome Racing (Minis)	Minis	US	http://zeusXXXXUP4069/NPUZ00221_00/DTVegyWMioRPdmTqHKjwPsjZDPDsnAZNfQlKwDjOyzONsRFPXDugPSROdnDAidWkchYiZvssRynbledBLAhvREuRqsHqPgHQgFmka.pkg	24
Monopoly (Minis)	Minis	US	http://zeusXXXXUP0006/NPUZ00033_00/X0YWvoIR6Rn8AmphhwiEvyCmQJMxyLLo5EWYjICXgHyiW1kqOi2SfTb8aB0S2NVFhnmT5xVdc9LoCxbK03cXiVJ6qup1eA6fAAhs6.pkg	67
Monsters (Probably) Stole My Princess (Minis)	Minis	US	http://zeusXXXXUP4131/NPUZ00057_00/O9pGPRAv1aSPYmFcyyLcKwFe2pq0hOIf9sB9w7ei1ER1pdyTYDXxG0aeM3xLD0HgKlYWvijfpIHnYWtgSwsRYuuNUjfxhbfKQqWjH.pkg	100
Music Quiz (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80438_00/hqhw9ljk9rVk5x0wxrBfGBVEP4lEOF5qUAoIDTwhPWfWivIJSj3gfx4Dd9u9TEkJSneNQYqCVaDv89Qfm3KDn54nbNsRh6xocM8pf.pkg	33
Ninjamurai (Minis)	Minis	US	http://zeusXXXXUP4306/NPUZ00253_00/ODpyHFyHNDdFniHCZRnXBJGNCIxvJfJymDXluuvBDtwJwgMadaeRlXJfiqwGmZPTqaZVjYBFpexECwpqblagEsMkLuUwjpgWTCOGd.pkg	24
NormalTanks (Minis)	Minis	US	http://zeusXXXXUP4101/NPUZ00071_00/TEag3615fXqUp5UVXNk4X2cCYUt7R5PxC0qW37fHRI2FKF4Shs1xS8Vl1OrPFDK6OG34ANMapAxUlw9OK0VsOu1kQWKRKd483Yily.pkg	10
OMG-Z (Minis)	Minis	US	http://zeusXXXXUP4132/NPUZ00217_00/tpkPbDfJdcFLlqKPXSoDjfAHAXVBoHOREySCcRFYvYPTtQXpTylPzMiQiUzIiovIRFcnMIFfyvrLHQKDANyLOhPGdLOyyeBPMbIPB.pkg	33
One Epic Game (Minis)	Minis	US	http://zeusXXXXUP4151/NPUZ00205_00/tpiToHNnkmxYmqjSEhRjXlgRhldlcWKtNAnBhPWHntGDsJsIucDsNttZwkAfCGRpJqrXUUslvGkdDOEsvdhTBAAVXdSzyOHOrPqhu.pkg	21
One Two Boat Racing (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80431_00/sLftQl5HDlYK0JoPypNGL3W6jSwpG3gaqsX1aVKeaVWxBqx9YlqPI0Nuu1M4k5l8fV4fx84y8n81uO6rhhceSQDWJp7c0tcM7tKNW.pkg	5
Orbit (Minis)	Minis	US	http://zeusXXXXUP4132/NPUZ00216_00/EwFDfEYBnchVyZoIYjtybcMYbOlKFsIcsVvCHIKcXirgrUZHqKByAfcTnCEJIILybKEhLxRQMdhzRhYCzvyqFfknOgpwpTDQThUbO.pkg	33
Ozma Wars (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00143_00/MVexgtrlvzHOOStNuMQFTivXmYWMrdngayMyxOAkqsUwtgDyKpgNBylQkSnnAHFDfEvzMKYdxucWHnZXMeUZKrpwJHdXnnkcIAslH.pkg	2
P.O.W.: Prisoners of War (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00160_00/ZIaABCSyLmDjzsJyCVHzFtxgzvjslYjyVUFzacJYBngtybKApwsDlvMGBAOIGJIddqSHYFSQzfNYEiVVcfAkcRlBzTVxsDgbGMStJ.pkg	33
PAC-MAN Championship Edition (Minis)	Minis	US	http://zeusXXXXUP0700/NPUZ00125_00/lkIZKzNxJXUtSKxcFpvPnDQgRMbUiBcuvmrURMCeVGXCwVcqUeiKvKWRrzrofHXchgFKXBgZxTixGOVVvbxBVnruQIkaZnbzaNkom.pkg	21
Pallurikio (Minis)	Minis	US	http://zeusXXXXUP4125/NPUZ00099_00/cnN3CVM9u601GeXyWEcqYAJPT3cs79ifistSyRKY39nDQK3lxWtuV1jcxo1qaA5OI5hsNsvkHVNLHhgCYJFCyVH890s7GxiX1Wnnj.pkg	22
Panda Craze (Minis)	Minis	US	http://zeusXXXXUP2016/NPUZ00113_00/rYm5ConQtpHNxgoSJVC6GThvnmgldGOM4m34Rc0krgVi9weBt2tN30ufKkFknSse3ARfaeuBIuQ5FLopI2oioJoCdfN8VTjc2qVL1.pkg	12
Paper Wars: Cannon Fodder (Minis)	Minis	US	http://zeusXXXXUP4174/NPUZ00206_00/ZZeTfjDhvyjCpCIyDzBeyFhyupBguHxRZnZVSXWYkFfGvIYFyBcYEVAIPNdZHaQSSleVUkHIQCmJsOYcoZggPfXlmQkOtPGjxMiNJ.pkg	10
Pile Up! Bakery (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80448_00/S2fYfEWB323uGyhJT6XOVmSKSSm1hMSxTEKC6NWgjyKWsjJCyTcpK5blq1PICknaSgWJNQ3W3LnMATmE4OX6pNDYu7Xt9skjWqmkv.pkg	6
Pinball Dreams (Minis)	Minis	US	http://zeusXXXXUP4081/NPUZ00054_00/l7LtLiJXugWvG2yEUQlPgft3ASSIwhCNJswxyo3IsA19XuyFBS95NKuCCyLWQCtJbirhD2Ab0whga0O7gXLLqJhC4Bu8d1N7sRIkj.pkg	4
Pinball Duel (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80435_00/b2ITHRfbRnejrjK2xtstpNoVYPUGn4MFGvTbYxt1jj41aFwpYLSwJf50mp1NsiV0uvCgWM0CE6qICYVwfhYGbv6DEQXaxkdtW8Aer.pkg	7
Pinball Fantasies (Minis)	Minis	US	http://zeusXXXXUP4081/NPUZ00017_00/jHykiUOR60ADMgB5J1BKpQONbHn8c4YQfYtQe09l9US01kMkFOdnDHnNUOeThej5qXYQh5oGFEgfEL4rQ7bY4dbyDeRjsYAPO5muq.pkg	6
Pipe Madness (Minis)	Minis	US	http://zeusXXXXUP4153/NPUZ00195_00/VdxymiWYwcKjaivyDHdwvaWEJchlXIOnBMurTwrazPvsdNYmBPRLLDwbbPqbnKavBJzFWzxatOcxOUgaovaJAuXYRaTbPErtEUeHM.pkg	6
Pix'n Love Rush (Minis)	Minis	US	http://zeusXXXXUP4082/NPUZ00177_00/qapjCZKdhvnGQUfLGbUGkOONPQrxaRerifuHRDubnRBYRcjQgEZPptvuZzqUXobdPfaXjLLFwoMAgSEoZBCphwBCFsXQPrHeLooJo.pkg	12
PREHISTORIC ISLE (Mini)	Minis	US	http://zeusXXXXUP0576/NPUZ00162_00/isJfZbTdLncvrrAirzQWgqAwYhotGQppRkeWIXRTXkOnKjCaLOjgTdNeeizxCnggCVFAteCskWnKMhGqeJWQvFxqlUjKHSwBmTlZz.pkg	24
Psycho Soldier (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00163_00/EYpDVgzScBPVBHMUvKIJVxEdWlrMJCeaLrxXsRkIoMUJpmdzKDNWBdLJImcrBTZrWJLfbLTkomijokwtrgXhPLOEOoYYAhCGXdmXW.pkg	13
Quiz Animania (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80436_00/lP7m5LrHWu7oBB3KvIP3Fi2euPwPjuGAVjNNvAsMLboboPk47oLQs0Q6b6LSek3iOYSdNRpIuAKKhVFjkr069IVoCA1kSoQu3vtGC.pkg	10
Ramen Heaven (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80434_00/HvLyhXFfqGha4GRsiViyHdmTY0HpGYUi54GFlX5uC8JBvEF23cKp5GXSWKjqDrYeEvvdB1jNqgbujP0139nLoVTtT0XEefQR9c4qU.pkg	7
Red Bull X-Fighters (Minis)	Minis	US	http://zeusXXXXUP4097/NPUZ00048_00/DqOW2WR09ubmreqeJL3TDKglQ6nRB8AT6H5m0qKCo8PGfLNiQgnH1o9TnRaDGoDU3rHDIBrIeA6ESy7XUWyA2FoqxbqbLPVy0S7Yn.pkg	14
Reef Aquarium (Minis)	Minis	US	http://zeusXXXXUP4088/NPUZ00064_00/cUuJKmCYDRDhDC9yU59VkjxbfNeIIwLKfV2D8f9VhsWbWc21Y5n82WlktRePqSGGxjVPJycSRrx1OaxCBrNcuGBGodjcp8he7P6vP.pkg	8
Retro Cave Flyer (Minis)	Minis	US	http://zeusXXXXUP4135/NPUZ00060_00/bj8lHjWtqQlsqhfBBuCT3SoByYaDgkqRBixRpi1s23aNAyMRKFGFhyDqnDUolR6MyjcgKpXq7q5UVgQUf2UxG0imHISGe9RpVqeqm.pkg	15
Revoltin' Youth (Minis)	Minis	US	http://zeusXXXXUP4306/NPUZ00264_00/iDglKjHXRkacizPsSeukuVwbsBTsyARWdgzQNuvHBNPUesoiIVowbgkrYsHZHSawPyDimsKJkdTUVjnClURSeHbwOPkNrFSyxAYsK.pkg	71
Robin Hood: The Return of Richard (Minis)	Minis	US	http://zeusXXXXUP4069/NPUZ00075_00/R5uh20wvVq2qXMlt0qmaIqKu8oRRkRInXgr7pxBd0gw7nPPyblGqgntyg0yusAuEvS63p04SNvgetXgWAeOnY0vyaff9eFYeN7kQb.pkg	53
Rocket Racing (Minis)	Minis	US	http://zeusXXXXUP4043/NPUZ00023_00/EDtAVFPe5rNxM7rJch2rK9byxOPEtF4o8XLh4tuMrgx0KJDKxhSBLJfIwimcOTu5CkioQCkI0nWQ3NEcvkmJ3t0LBuU7knjIHRGCu.pkg	29
Rocks N' Rockets (Minis)	Minis	US	http://zeusXXXXUP2016/NPUZ00094_00/UHRThmRB7SVCDDIbaGLSXGKa1jus6Cwv0uf23phQIxgMamVxRWrnH8OB0GnGwgsidTlmgff06GFP12N8724hambTHi4CcOR5hytEE.pkg	8
Ronnie O'Sullivan's Snooker (Minis)	Minis	US	http://zeusXXXXUP4228/NPUZ00265_00/WiFkQmdNhEnwgQgKdzNsiJpGYpCdtsXFspypIldDGUfpxpULTaJeMgaEeFOqbHGJEJaodVSpcRTlFlRiMAJZtVXrXHGSNspkNBedT.pkg	18
Route 66 (Minis)	Minis	US	http://zeusXXXXUP4085/NPUZ00041_00/8XTI5n7lTFttvq7xg7rxCBSI6M3aHUBQWMa8vSPgjGaxad33ibqIWv0hbp2uQoD7Db4IIiaJQ8wjQHnwYWqCgJg4NTOJcEtpHRHhl.pkg	40
Rumble Trucks (Minis)	Minis	US	http://zeusXXXXUP4093/NPUZ00219_00/SQZnWuxpkfOJdfdEaOzwkoGNzsBvuRUvjWcrOBmKvfxxOcvFGXYzPbcfLpATQnzZbNSuWmnKOBbMjPoBdYiqJnILnAFGHBhXciYKC.pkg	25
Run Ghost Run (Minis)	Minis	US	http://zeusXXXXUP4128/NPUZ00242_00/GSknEkVAKwcEGLQVjxbSnOJFFvmtRYSsfCfCkCURuVKgBrKDJuNgrbmUyadjTzIYTQglsNZTWaMfIjacotTAArwGtyPWSIZTOVMVy.pkg	9
Sasuke vs Commander (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00146_00/NBZEvWauGCNZAUJjefRZkaaMevhTXGvoIKYrvCAMEFsYUdRZMraVZWzlGmWbLLmeMNoAeaXNpBWFluFLnEjLqTSUedJJDiiTgnlOO.pkg	3
Shapo (Minis)	Minis	US	http://zeusXXXXUP2016/NPUZ00111_00/Xv7woYYv20q8xXiJljp2M3jfLcxrD4r1eY2wPDrdCaNoSqdYIMQ2adE4bkdxeRNiioF2e6nIwObPErSG4vUcN6OS5ovOjawDVp0Bp.pkg	9
Sheep Defense (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80421_00/8dgkvOuiPS9Fki5RYCN9DxYBF6iVfpve04HHTJaapcocDvd4yQDKdTQLEPs4caqLCtH5M4pgFlh2RgPrFudgo58LJuJfoDGg0oBgq.pkg	5
Shift Extended (Minis)	Minis	US	http://zeusXXXXUP4300/NPUZ00200_00/pHvSfhhOESQRoRYvQrJXbuGgPAzRcRdgDyLacaJpoaJasTAmTpHuwgJGMYZCljZZrsLSZfoCbtqYpsEuHofJDRneHSrVBmkaDuMpM.pkg	8
Shogi (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80439_00/92nrF6BTLQumMINhjAL1NhwmVNbs0hodUp6h7GAowPdIusEGt9qFTqVWOHslFH27CkH01I4cRFaWC82VjQNMWUQujXihCUdoQ48LE.pkg	10
Sky Force (Minis)	Minis	US	http://zeusXXXXUP4179/NPUZ00239_00/VeZeOHIlEfXWMpuSmMwqUwIkBdpaQEdBvillGhWwOetJGcLnxJhShTUxRAJGWizgjNtWmIMqESLMMrzvEujFRnhJNbPrHrBnMAqsA.pkg	24
Smashbreak (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80404_00/D7W2lvEC1x6eEVlFpS2ybtQEcG9pavJuXspQnxPdolblSSkHgmDkk6qU3DemAm648Xp4pDGYqW321UHhxf07KfJRLTMbe69MjboSI.pkg	5
Snake Warriors: Training (Minis)	Minis	US	http://zeusXXXXUP4152/NPUZ00207_00/zlMLIAsPAKtXBiNwitYAMxADImpYAnDxVLjKEMhZmVEoYFZJgeETKqTrBNpPmOgCpOZiBILztCERNpUvGkAvYOMIBaZZUPDCZgnai.pkg	29
Sneezies (Minis)	Minis	US	http://zeusXXXXUP4123/NPUZ00065_00/fPek7LKCHQqsadek0DGIxEw926pCrqdfpx6TyLTgj5yVARPhFd2B3ICGVOekrJasho1dDMudlF1jmJ5ykoWQmcdrKWmBsFnbSBhTX.pkg	10
Snowy: The Bear's Adventures (Minis)	Minis	US	http://zeusXXXXUP4173/NPUZ00257_00/spCUxuHcplhTmKAPlsrRMJYcBmHnsHoznpUiKSdkxpcToFDOGtDAkCUHMEeYUgsxFogNHbhqoyyHGAEhcFJKlfictoUUXsLRCEcko.pkg	15
Solitaire (Minis)	Minis	US	http://zeusXXXXUP4008/NPUZ00227_00/cQGJOrAydMahlAKpBxyukqWZDUTQSxVXjMfzhBqpAVbkBgtLsBFCDmHspmNoCboaRySckgWJWkSSWmoBfdXunbzQFGMlPijBBGugI.pkg	13
Spaceball Revolution (Minis)	Minis	US	http://zeusXXXXUP4080/NPUZ00038_00/iWs4OcACCe1rtrUxqcxf3KveYUXQ3b99uekayIMQy4niBVfKbw0qjXbUfAl7uP3JBWlMyv6BjNGBERNirvquswYTwytCxTcFn7Mco.pkg	17
Speedball 2 Evolution (Minis)	Minis	US	http://zeusXXXXUP4333/NPUZ00256_00/vJLfkNtGSVDStXBmUCebjbswGqcDcfxkYQTDrMaHKYoeeIVfJEwXeaYNRBNpOcTCmUbaErMURFCTJoKNEvlhEWLqxhOCTxLtZeFWI.pkg	43
Spot the Differences! (Minis)	Minis	US	http://zeusXXXXUP4082/NPUZ00034_00/NE5Pt4Cdne2CSNOKEopkeMG79IaHsCdyyNd1ox3vHxYukSKivlC9eEpLcAJ8H0L6JIRspdw7gSGaiPHqtegts7kQYqegWlk4GR9oV.pkg	75
Stand O'Food (Minis)	Minis	US	http://zeusXXXXUP4076/NPUZ00029_00/pci63eVBhR3xkuHsFD1hEagmARjbMY3RecNt1iaSNMJEeUPFJWbKaBqyoAYIu98Iyp3HjuTToMuBGAcukY9lG9o2YjPeSip73YMmv.pkg	11
Stellar Attack (Minis)	Minis	US	http://zeusXXXXUP4132/NPUZ00092_00/ph0Hj8QDNNjKWCjMHe7WFgSWYcfusxvPvaOlaOnO0HbjKkkIpPRPH14asOV8pu95s35X0vArsN0YVjVRgwigVMg9p5m0vrDXlyfvS.pkg	34
Stick Man Rescue (Minis)	Minis	US	http://zeusXXXXUP2016/NPUZ00234_00/KHrDXsyOQBVoSYmUeITvanlFlYukVmHBUZGxlJKSEttSsyUiRMlcrFoNOdDQsniDkUhInAFLHJPFqOwlNLtjJIaryhBmRinLyaTvH.pkg	7
Street Smart (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00172_00/lCGuqOxKsTCNbGPNCQOyOgCcVbYmdQeWxkDiDzXnzOGsPSKmfvuHWscRJxzZKkGggOhpJEMOfROEiUBfjcQvLOMLfyJJKEfSSdwBb.pkg	25
Sudoku (Minis)	Minis	US	http://zeusXXXXUP0006/NPUZ00001_00/a9kKQoOtxEIHprMSKOfpCxpVd5VjThGSVKRw5nVvFKioPHBigE8f2B9CtSUgBOh0rmPxx0mQN21NK1QMAcip3GyqNQkkuNqQt8Dw1.pkg	30
Supermarket Mania (Minis)	Minis	US	http://zeusXXXXUP4076/NPUZ00058_00/hWc9gCDwi8SFK0TLrDiogx0lhEEwfV7Gm69WqyboU2WxV0KWer5BaDF0HG6ehWLlapcqRb0EC2HAjesknlSCrsU6JNWUqElJkvjuu.pkg	36
Sweet Reversi (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80424_00/LjeDOmq1LCgOL3qRGFjxeY3nbuAKjcMY6iGSMxdsmeGFEnp1wJv4gOsjsBcBy16LO522fnS1rIC7ICOD6RlyE3W5JT4jVa46D1Prr.pkg	7
T.N.K. III (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00147_00/auFLEfZAoRncdnDgHrCJXncKmtkVqirYTkyhPelUkFZBcLvxGyJfAKBErNAnBmJohGosuSmKrWOMmBtNysbSaOtBYUeEFFXhpywGg.pkg	5
Tehra: Dark Warrior (Minis)	Minis	US	http://zeusXXXXUP4128/NPUZ00049_00/aX5WHaPt6sfLc40siE57ynobkbmuPW5XPqeYyBCYGHXDlAkDWAuAi7fcMv4Qb0beRU6iLpSWQMr6GnsbN5f0ke2xl2c5IXi8C1t53.pkg	50
Telegraph Crosswords (Minis)	Minis	US	http://zeusXXXXUP4082/NPUZ00073_00/rVkPS3vfhIPX5aEwBUSJl6TcXBI3IY88gmNXI9aYKUmv6gqTv5kJNGSK12U0uLss595mIXOrQjxFLVvPK8w9MvDT9Y2eTdilupSxy.pkg	8
Telegraph Sudoku & Kakuro (Minis)	Minis	US	http://zeusXXXXUP4082/NPUZ00074_00/pOw3W9Rxi39cumSvmwApFaX8lISCvx5XjSnwbCApdNurXBX4D3iL8FM3Jj3wTKLoafPNIVL2xjNFmPNvEY4QPLerG8kiLt9E7NUem.pkg	11
Tetris (Minis)	Minis	US	http://zeusXXXXUP0006/NPUZ00003_00/miP67gRcele6gnUUFNKpkHXJRX5rQB8V0wREo0xdwJiV3ICnjmgUtPofSkqPJ6KD1xrJ637Wkfuh7GSFRgegS2faGn7xxBsaCsg4N.pkg	28
The 2D Adventures Of Rotating Octopus Character (Minis)	Minis	US	http://zeusXXXXUP4290/NPUZ00240_00/akqfLsyWDnnPslIlQePMTxaCeUmwfMSyRPEEfkNoVmoNZhhKtsBmaMzFykIVggnKnkNojWWdhNcbEEPgXqybXBBFCwwLugycIoTiM.pkg	21
The Impossible Game	Minis	US	http://zeusXXXXUP4151/NPUZ00254_00/PFxuGikxjbOcsRzpTCvfJcBuaYEvUrHeNdZGZXxLiTahieaRghuAqMMHYReOkeKmiMfVgIdwRKSlzeSDmmGAvETZiyTMPVBzJZiPH.pkg	10
The Marbians	Minis	US	http://zeusXXXXUP4336/NPUZ00280_00/mEHrSTDDITwADaCLxBFhoeNiyFRkHkIFiBWamvYIiwssgqfrwWZtsURFImnTvfBMeOBPnELmyLtVkrANZgvcuRXlXSVXvuXWCjxih.pkg	9
The Mystery of the Crystal Portal (Minis)	Minis	US	http://zeusXXXXUP4076/NPUZ00063_00/Epcu53rnMGxy5wNjhh3mDBYNiekSxGMkXD5p2MxRLgpUtAyYQMKmBHYGItPSB4yA4YbfmHl26xis0RXYYAtDaDuQIhBuuuSMHuAae.pkg	84
The Next Space (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00169_00/UtcZWaFKvbpTwUTWPfNCPFDMcnqqzfkmpmyvQOBVprqEcZKJBTYJeYCoVvcdFuleoIGViDVMGAdWKpOgeiXQpapuLaxbHCNjPiwiI.pkg	33
The Terminator (Minis)	Minis	US	http://zeusXXXXUP4135/NPUZ00056_00/Xob374kTDJaJGwhlAGbJ8yqO6a2OkGPHom1wPYNoibEik3ntt4Aj3UK4XKnHq5anXlUUgalx3xV69cKWGBRAs7XVr4KbQPDhFLVsM.pkg	11
Time Soldiers (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00173_00/DwIdhWtDUMnONSfqOyDBRRzAOusZmwZZOwcHEfdZWTaryGHdOufbmYCsvEEovKKyfsdpdIpFozslNFKTJmQDXgYmbuPkRwOfioscv.pkg	13
Tonzurakko (Minis)	Minis	US	http://zeusXXXXUP9000/NPUX80422_00/wWolIhvtOWHLhPvboiqkLFM56T9ex5qHSjVWkTAjpikBLy0xuOKpDmhSxtxfj5BToiK92mgLFdb83UxT8hlGJL00xsSE2f0mfLCLN.pkg	5
Top Gun (Minis)	Minis	US	http://zeusXXXXUP2017/NPUZ00184_00/UsRBYXQKOuAkiuNbxQOdjdendqSuPphioTCTfsVULgCxCKduUNrikUSuNCxiVnsetiihWRzoQIlPhAHGKVJowLpoEojLNVtVyrLHO.pkg	40
Top Trumps NBA All Stars (Minis)	Minis	US	http://zeusXXXXUP4309/NPUZ00301_00/tkCKrGcKYUNvUQknHZbdMSeWQCKrArxTgIPEyFVaDeumAmYzdrIROmDXMdotswWPBmJBsgQigQRxHVeVMnLVYqFhpeVHwwWHBZLiY.pkg	16
Touchdown Fever (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00166_00/DpueGEaZtjJnsHPmhsQHUViaiBzakyKxmFCmaxkWiTZVHqJtxHWhziTmKzrgwetgaUNniPxJFOxLgDFzhsbFUXJtNekfQenhbbtOD.pkg	39
Treasures of Montezuma (Minis)	Minis	US	http://zeusXXXXUP4173/NPUZ00269_00/XXUUpgBTAewzRiTQiARNZoBbYfQHPBoUHAjaoZMFRYYelEigBzkHJzOmQInrEVTyOqaPQDcYgXBpvCaxQUcInkuBxUVSkWOBwJLEj.pkg	14
Urbanix (Minis)	Minis	US	http://zeusXXXXUP4069/NPUZ00077_00/CYn8QOXHOwWb9SYumi6IbvIXGpwCD11fG8BjTodmysjsXLs5oaQMSlHheDobL0GUTK1Fh5iOUFjxg298obidCf3LjSkad0tmLY9Yd.pkg	21
Vanguard (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00148_00/pzqylRqHfJScAPPKZWzSBdceDRmoseQKoTjKmNrLjvRBHKphfEjISDZjhCSkfLJmJurWYRzcCjDyboLUHgpOMofXSIsexxOrAQGFL.pkg	3
Vanguard II (Minis)	Minis	US	http://zeusXXXXUP0576/NPUZ00149_00/MJXPoOeHMwsoTqQbAWHpuqATVifFttQLXBZLtTjrPCgKDWtcltqfRWwHQWYfTRvBxzAjLVZnbwgGPRhTtlLZIelbwUwcrBZSSSWIF.pkg	2
Vector TD (Minis)	Minis	US	http://zeusXXXXUP4130/NPUZ00066_00/Tqq5KVIDC1l1mUc2O7hyvkbyJoVYvvQkrwxLWh2GBKr8Dr443tPxD4fdtvQYW3paVvyAf53w2b0PH1M7a0nUru4VRRj4OCxJEA8K0.pkg	12
Vempire (Minis)	Minis	US	http://zeusXXXXUP4087/NPUZ00015_00/otSwq4QHBe1yhFx47181vCUuSkQSfouDcTGBVTwjSyinLjIWQGQxdmKqDu6EwYIeO2Pv84JB2tyDUyKqasSrq6MqXOuidG9rCUOXt.pkg	12
Vibes (Minis)	Minis	US	http://zeusXXXXUP4132/NPUZ00095_00/lAgQp0EXUMaEHGVcgRnnAtQ1jq7m4L6SjFEWGMv8nTcthAprtG7KBKVrMTIyoYcWwlIMOdj2lJpeTdDF0I2pcA0qIKx25x9VHRgI9.pkg	60
VT Tennis (Minis)	Minis	US	http://zeusXXXXUP4080/NPUZ00068_00/iHnFvBFMUV4jO8layffKogFOdNSm4flftCmIxrGy1aM3N4Crafy52i8dmMEqOrvoGgydS15bGl9AVAapve1JHGVqALvLM8pIDCbcL.pkg	27
Wackylands Boss (Minis)	Minis	US	http://zeusXXXXUP4073/NPUZ00042_00/vOTlIkdsZFhgqSVQQvCOpyEZUfKWTpecdrzEFrbzwLxcAOvcpTicgIiNXBhJIHXwMHVQQZRBIBqwQkZsevlUJqesIxRzNWyvfeMNL.pkg	18
Where is My Heart? (Minis)	Minis	US	http://zeusXXXXUP4326/NPUZ00243_00/SWBIddyjSVLMUqRxBNZKqGMtiuetbrBmalnLUnYyYSMTPExSlQQfYMsVQCztlbuHApVLiMdPYXmALuRKMKLmosQTsETYfEptZQcZg.pkg	55
Who's That Flying?! (Minis)	Minis	US	http://zeusXXXXUP4131/NPUZ00129_00/Y5Db6bL4RhYDDgIp7X9jUJw4Rj7qr7gfnIUmqCmtyH8NGJlnBWbihwjKnQMt8wf2yg1NvVOc8mrXC5AlNmy2ngXCnL5dS0YkGgoOS.pkg	80
Widget's Odyssey (Minis)	Minis	US	http://zeusXXXXUP4096/NPUZ00045_00/f47IsWtdshk0W3brQFYyOmeg4AsSMX6bjAug441OPpPmxs0NmrjFMNLAVSmw1BXHWRHD7E2sMQVmMmU9A79vI86WnXlUEda7i5iMU.pkg	51
Widget's Odyssey 2 (Minis)	Minis	US	http://zeusXXXXUP4096/NPUZ00055_00/vDdWJJKheUbfoNYQ9638TFakdTyW2wRYWdh7hSlmniOTtdL4ywqM2cqiE3y2BoQND4B1RsRiP3gYUUKPgrAQOUroWIVJnqHgSjHqi.pkg	61
Wizorb (Minis)	Minis	US	http://zeusXXXXUP4101/NPUZ00296_00/iHIPOWxunDnKszsqNaxtmyWQWRSNMyrQNaBhbMnabZefPIlqyIsaOxfNdubwZltSKJLXNRQWIdQgQpYLMdtQxKFyhyAUzPMGvIQeT.pkg	15
YetiSports (Minis)	Minis	US	http://zeusXXXXUP4097/NPUZ00047_00/fNI1rW1D0TQa9LxF7aRVjGPs5TAdIOCH4l8YP1MJb40PCjECk4GvMkd4Hq5LCe2Sb1oLgejyh5xdRgRbTmU9gDQYTCUrGYWVPTkH8.pkg	8
Young Thor (Minis)	Minis	US	http://zeusXXXXUP4096/NPUZ00052_00/AxUH0GKffsiffRPAcA8SuT6xR2Q2xOiae1u7K6EKsALPFbdMkcEchDVDE7FwACcNRH3eaS9xWCtGEJMcCxWHQSQbYmUc0aymorg9S.pkg	54
